"date","coin_name","market_cap","market_share_percent"
2014-06-24,Dogecoin,26128266,0.35
2014-06-25,Bitcoin,7331658240,99.69
2014-06-25,Dogecoin,22692210,0.31
2014-06-26,Bitcoin,7525767680,99.67
2014-06-26,Dogecoin,24971902,0.33
2014-06-27,Bitcoin,7737367040,99.68
2014-06-27,Dogecoin,24848472,0.32
2014-06-28,Bitcoin,7730991616,99.70
2014-06-28,Dogecoin,23425840,0.30
2014-06-29,Bitcoin,7813280768,99.71
2014-06-29,Dogecoin,22979320,0.29
2014-06-30,Bitcoin,8296103936,99.73
2014-06-30,Dogecoin,22691566,0.27
2014-07-01,Bitcoin,8311318016,99.74
2014-07-01,Dogecoin,22067710,0.26
2014-07-02,Bitcoin,8444194816,99.77
2014-07-02,Dogecoin,19082286,0.23
2014-07-03,Bitcoin,8372189184,99.78
2014-07-03,Dogecoin,18786806,0.22
2014-07-04,Bitcoin,8187107328,99.75
2014-07-04,Dogecoin,20109656,0.25
2014-07-05,Bitcoin,8199437824,99.77
2014-07-05,Dogecoin,19137946,0.23
2014-07-06,Bitcoin,8258179072,99.76
2014-07-06,Dogecoin,19475972,0.24
2014-07-07,Bitcoin,8108141056,99.76
2014-07-07,Dogecoin,19204274,0.24
2014-07-08,Bitcoin,8120056832,99.72
2014-07-08,Dogecoin,22667592,0.28
2014-07-09,Bitcoin,8118679552,99.71
2014-07-09,Dogecoin,23792520,0.29
2014-07-10,Bitcoin,8020234240,99.72
2014-07-10,Dogecoin,22838236,0.28
2014-07-11,Bitcoin,8220889600,99.71
2014-07-11,Dogecoin,23705424,0.29
2014-07-12,Bitcoin,8245636096,99.71
2014-07-12,Dogecoin,23723766,0.29
2014-07-13,Bitcoin,8154265600,99.71
2014-07-13,Dogecoin,23560762,0.29
2014-07-14,Bitcoin,8062877696,99.72
2014-07-14,Dogecoin,22537802,0.28
2014-07-15,Bitcoin,8094883328,99.73
2014-07-15,Dogecoin,22240852,0.27
2014-07-16,Bitcoin,8034806784,99.75
2014-07-16,Dogecoin,20450952,0.25
2014-07-17,Bitcoin,8119394816,99.72
2014-07-17,Dogecoin,22850368,0.28
2014-07-18,Bitcoin,8196212736,99.74
2014-07-18,Dogecoin,21678732,0.26
2014-07-19,Bitcoin,8195599872,99.74
2014-07-19,Dogecoin,21467092,0.26
2014-07-20,Bitcoin,8137808384,99.74
2014-07-20,Dogecoin,21117050,0.26
2014-07-21,Bitcoin,8118204928,99.74
2014-07-21,Dogecoin,20820064,0.26
2014-07-22,Bitcoin,8111799808,99.76
2014-07-22,Dogecoin,19399066,0.24
2014-07-23,Bitcoin,8086153216,99.76
2014-07-23,Dogecoin,19810084,0.24
2014-07-24,Bitcoin,7857489920,99.76
2014-07-24,Dogecoin,19146660,0.24
2014-07-25,Bitcoin,7851574784,99.76
2014-07-25,Dogecoin,18812726,0.24
2014-07-26,Bitcoin,7784669184,99.76
2014-07-26,Dogecoin,18391874,0.24
2014-07-27,Bitcoin,7761289216,99.75
2014-07-27,Dogecoin,19176772,0.25
2014-07-28,Bitcoin,7656826368,99.77
2014-07-28,Dogecoin,17918024,0.23
2014-07-29,Bitcoin,7646390272,99.76
2014-07-29,Dogecoin,18546590,0.24
2014-07-30,Bitcoin,7420858880,99.76
2014-07-30,Dogecoin,18000752,0.24
2014-07-31,Bitcoin,7670840832,99.76
2014-07-31,Dogecoin,18565328,0.24
2014-08-01,Bitcoin,7786796032,99.76
2014-08-01,Dogecoin,18721314,0.24
2014-08-02,Bitcoin,7716180992,99.76
2014-08-02,Dogecoin,18426466,0.24
2014-08-03,Bitcoin,7683520512,99.77
2014-08-03,Dogecoin,18035612,0.23
2014-08-04,Bitcoin,7713117696,99.77
2014-08-04,Dogecoin,17926586,0.23
2014-08-05,Bitcoin,7671275008,99.78
2014-08-05,Dogecoin,16794302,0.22
2014-08-06,Bitcoin,7663383040,99.79
2014-08-06,Dogecoin,15874076,0.21
2014-08-07,Bitcoin,7721014784,99.80
2014-08-07,Dogecoin,15702929,0.20
2014-08-08,Bitcoin,7771958272,99.80
2014-08-08,Dogecoin,15221249,0.20
2014-08-09,Bitcoin,7732619776,99.81
2014-08-09,Dogecoin,14959797,0.19
2014-08-10,Bitcoin,7757394944,99.82
2014-08-10,Dogecoin,14272391,0.18
2014-08-11,Bitcoin,7567178752,99.83
2014-08-11,Dogecoin,12882862,0.17
2014-08-12,Bitcoin,7481336320,99.82
2014-08-12,Dogecoin,13311035,0.18
2014-08-13,Bitcoin,7181459968,99.82
2014-08-13,Dogecoin,12727977,0.18
2014-08-14,Bitcoin,6649282560,99.80
2014-08-14,Dogecoin,13073131,0.20
2014-08-15,Bitcoin,6533519360,99.83
2014-08-15,Dogecoin,10822883,0.17
2014-08-16,Bitcoin,6833965056,99.82
2014-08-16,Dogecoin,12117012,0.18
2014-08-17,Bitcoin,6468997632,99.83
2014-08-17,Dogecoin,11304365,0.17
2014-08-18,Bitcoin,6072260096,99.84
2014-08-18,Dogecoin,9680276.0,0.16
2014-08-19,Bitcoin,6387510272,99.84
2014-08-19,Dogecoin,10318167,0.16
2014-08-20,Bitcoin,6741573632,99.83
2014-08-20,Dogecoin,11758802,0.17
2014-08-21,Bitcoin,6812929536,99.83
2014-08-21,Dogecoin,11908057,0.17
2014-08-22,Bitcoin,6772889088,99.83
2014-08-22,Dogecoin,11314123,0.17
2014-08-23,Bitcoin,6564528640,99.83
2014-08-23,Dogecoin,10893811,0.17
2014-08-24,Bitcoin,6700962816,99.83
2014-08-24,Dogecoin,11429908,0.17
2014-08-25,Bitcoin,6626339328,99.85
2014-08-25,Dogecoin,10208034,0.15
2014-08-26,Bitcoin,6748171264,99.81
2014-08-26,Dogecoin,13105896,0.19
2014-08-27,Bitcoin,6744868352,99.81
2014-08-27,Dogecoin,12637529,0.19
2014-08-28,Bitcoin,6703031296,99.82
2014-08-28,Dogecoin,11888620,0.18
2014-08-29,Bitcoin,6714458624,99.83
2014-08-29,Dogecoin,11751605,0.17
2014-08-30,Bitcoin,6660385280,99.82
2014-08-30,Dogecoin,12323562,0.18
2014-08-31,Bitcoin,6312801792,99.81
2014-08-31,Dogecoin,11927738,0.19
2014-09-01,Bitcoin,6276309504,99.81
2014-09-01,Dogecoin,11901170,0.19
2014-09-02,Bitcoin,6311703040,99.81
2014-09-02,Dogecoin,12047828,0.19
2014-09-03,Bitcoin,6315859968,99.80
2014-09-03,Dogecoin,12767049,0.20
2014-09-04,Bitcoin,6477467136,99.78
2014-09-04,Dogecoin,14340689,0.22
2014-09-05,Bitcoin,6395641856,99.77
2014-09-05,Dogecoin,14921405,0.23
2014-09-06,Bitcoin,6417500672,99.70
2014-09-06,Dogecoin,19288796,0.30
2014-09-07,Bitcoin,6385589760,99.73
2014-09-07,Dogecoin,17232466,0.27
2014-09-08,Bitcoin,6285638144,99.74
2014-09-08,Dogecoin,16078523,0.26
2014-09-09,Bitcoin,6296101888,99.72
2014-09-09,Dogecoin,17851362,0.28
2014-09-10,Bitcoin,6352285696,99.73
2014-09-10,Dogecoin,17108518,0.27
2014-09-11,Bitcoin,6359504896,99.71
2014-09-11,Dogecoin,18725424,0.29
2014-09-12,Bitcoin,6334873600,99.70
2014-09-12,Dogecoin,18893404,0.30
2014-09-13,Bitcoin,6353614336,99.61
2014-09-13,Dogecoin,24595604,0.39
2014-09-14,Bitcoin,6340778496,99.50
2014-09-14,Dogecoin,31808854,0.50
2014-09-15,Bitcoin,6309195264,99.53
2014-09-15,Dogecoin,30076310,0.47
2014-09-16,Bitcoin,6187570688,99.56
2014-09-16,Dogecoin,27124922,0.44
2014-09-17,Bitcoin,6073910272,99.59
2014-09-17,Dogecoin,24727122,0.41
2014-09-18,Bitcoin,5638918656,99.52
2014-09-18,Dogecoin,27442576,0.48
2014-09-19,Bitcoin,5246779392,99.51
2014-09-19,Dogecoin,25575212,0.49
2014-09-20,Bitcoin,5436071936,99.51
2014-09-20,Dogecoin,26917674,0.49
2014-09-21,Bitcoin,5303651328,99.50
2014-09-21,Dogecoin,26546618,0.50
2014-09-22,Bitcoin,5349637120,99.49
2014-09-22,Dogecoin,27513226,0.51
2014-09-23,Bitcoin,5798754816,99.50
2014-09-23,Dogecoin,29074962,0.50
2014-09-24,Bitcoin,5632911360,99.43
2014-09-24,Dogecoin,32403064,0.57
2014-09-25,Bitcoin,5479902208,99.37
2014-09-25,Dogecoin,34923684,0.63
2014-09-26,Bitcoin,5386071552,99.23
2014-09-26,Dogecoin,42007280,0.77
2014-09-27,Bitcoin,5322075648,99.35
2014-09-27,Dogecoin,34994916,0.65
2014-09-28,Bitcoin,5025729536,99.28
2014-09-28,Dogecoin,36602460,0.72
2014-09-29,Bitcoin,5004177408,99.27
2014-09-29,Dogecoin,37037164,0.73
2014-09-30,Bitcoin,5158621184,99.28
2014-09-30,Dogecoin,37365528,0.72
2014-10-01,Bitcoin,5115688448,99.33
2014-10-01,Dogecoin,34745108,0.67
2014-10-02,Bitcoin,5003085312,99.38
2014-10-02,Dogecoin,31269114,0.62
2014-10-03,Bitcoin,4796851712,99.37
2014-10-03,Dogecoin,30589340,0.63
2014-10-04,Bitcoin,4389218304,99.36
2014-10-04,Dogecoin,28129942,0.64
2014-10-05,Bitcoin,4279040768,99.40
2014-10-05,Dogecoin,25629220,0.60
2014-10-06,Bitcoin,4408130560,99.37
2014-10-06,Dogecoin,27963750,0.63
2014-10-07,Bitcoin,4490819584,99.38
2014-10-07,Dogecoin,27856870,0.62
2014-10-08,Bitcoin,4715887104,99.42
2014-10-08,Dogecoin,27650582,0.58
2014-10-09,Bitcoin,4878718464,99.44
2014-10-09,Dogecoin,27532764,0.56
2014-10-10,Bitcoin,4833830912,99.48
2014-10-10,Dogecoin,25469970,0.52
2014-10-11,Bitcoin,4844961280,99.46
2014-10-11,Dogecoin,26183384,0.54
2014-10-12,Bitcoin,5063689216,99.46
2014-10-12,Dogecoin,27299820,0.54
2014-10-13,Bitcoin,5223924736,99.49
2014-10-13,Dogecoin,26810360,0.51
2014-10-14,Bitcoin,5365153792,99.50
2014-10-14,Dogecoin,26886804,0.50
2014-10-15,Bitcoin,5285043200,99.52
2014-10-15,Dogecoin,25281468,0.48
2014-10-16,Bitcoin,5122903040,99.53
2014-10-16,Dogecoin,24338154,0.47
2014-10-17,Bitcoin,5140342272,99.54
2014-10-17,Dogecoin,23623640,0.46
2014-10-18,Bitcoin,5244892160,99.54
2014-10-18,Dogecoin,24283010,0.46
2014-10-19,Bitcoin,5220783104,99.56
2014-10-19,Dogecoin,22993792,0.44
2014-10-20,Bitcoin,5132276736,99.58
2014-10-20,Dogecoin,21895508,0.42
2014-10-21,Bitcoin,5182426624,99.58
2014-10-21,Dogecoin,21750712,0.42
2014-10-22,Bitcoin,5139461120,99.53
2014-10-22,Dogecoin,24226766,0.47
2014-10-23,Bitcoin,4808952320,99.52
2014-10-23,Dogecoin,23206280,0.48
2014-10-24,Bitcoin,4809419776,99.51
2014-10-24,Dogecoin,23749306,0.49
2014-10-25,Bitcoin,4662139392,99.50
2014-10-25,Dogecoin,23325394,0.50
2014-10-26,Bitcoin,4763036160,99.51
2014-10-26,Dogecoin,23574300,0.49
2014-10-27,Bitcoin,4741409792,99.50
2014-10-27,Dogecoin,23763976,0.50
2014-10-28,Bitcoin,4804812288,99.50
2014-10-28,Dogecoin,24229154,0.50
2014-10-29,Bitcoin,4510175232,99.49
2014-10-29,Dogecoin,22964308,0.51
2014-10-30,Bitcoin,4642193920,99.52
2014-10-30,Dogecoin,22567914,0.48
2014-10-31,Bitcoin,4549893120,99.51
2014-10-31,Dogecoin,22420932,0.49
2014-11-01,Bitcoin,4382113792,99.51
2014-11-01,Dogecoin,21654256,0.49
2014-11-02,Bitcoin,4385292288,99.52
2014-11-02,Dogecoin,21045220,0.48
2014-11-03,Bitcoin,4409040384,99.54
2014-11-03,Dogecoin,20575534,0.46
2014-11-04,Bitcoin,4449934336,99.55
2014-11-04,Dogecoin,20065024,0.45
2014-11-05,Bitcoin,4572206080,99.55
2014-11-05,Dogecoin,20701684,0.45
2014-11-06,Bitcoin,4705591296,99.54
2014-11-06,Dogecoin,21523004,0.46
2014-11-07,Bitcoin,4614264832,99.55
2014-11-07,Dogecoin,20923032,0.45
2014-11-08,Bitcoin,4656988160,99.56
2014-11-08,Dogecoin,20759206,0.44
2014-11-09,Bitcoin,4897960960,99.58
2014-11-09,Dogecoin,20888050,0.42
2014-11-10,Bitcoin,4948658176,99.58
2014-11-10,Dogecoin,20985346,0.42
2014-11-11,Bitcoin,4960242176,99.57
2014-11-11,Dogecoin,21304190,0.43
2014-11-12,Bitcoin,5715426304,99.60
2014-11-12,Dogecoin,23200262,0.40
2014-11-13,Bitcoin,5678828544,99.58
2014-11-13,Dogecoin,23846476,0.42
2014-11-14,Bitcoin,5371040256,99.58
2014-11-14,Dogecoin,22850060,0.42
2014-11-15,Bitcoin,5079582208,99.58
2014-11-15,Dogecoin,21551254,0.42
2014-11-16,Bitcoin,5239694336,99.59
2014-11-16,Dogecoin,21515034,0.41
2014-11-17,Bitcoin,5234695680,99.59
2014-11-17,Dogecoin,21416748,0.41
2014-11-18,Bitcoin,5071157248,99.60
2014-11-18,Dogecoin,20457768,0.40
2014-11-19,Bitcoin,5144903680,99.60
2014-11-19,Dogecoin,20740190,0.40
2014-11-20,Bitcoin,4839043584,99.59
2014-11-20,Dogecoin,20105850,0.41
2014-11-21,Bitcoin,4745605120,99.58
2014-11-21,Dogecoin,20066540,0.42
2014-11-22,Bitcoin,4774989824,99.57
2014-11-22,Dogecoin,20487722,0.43
2014-11-23,Bitcoin,4974539776,99.52
2014-11-23,Dogecoin,24029026,0.48
2014-11-24,Bitcoin,5102174720,99.54
2014-11-24,Dogecoin,23757002,0.46
2014-11-25,Bitcoin,5082390016,99.54
2014-11-25,Dogecoin,23370416,0.46
2014-11-26,Bitcoin,4989166592,99.55
2014-11-26,Dogecoin,22306910,0.45
2014-11-27,Bitcoin,5008058368,99.54
2014-11-27,Dogecoin,23365762,0.46
2014-11-28,Bitcoin,5101280256,99.54
2014-11-28,Dogecoin,23525340,0.46
2014-11-29,Bitcoin,5089799168,99.54
2014-11-29,Dogecoin,23345154,0.46
2014-11-30,Bitcoin,5125958144,99.55
2014-11-30,Dogecoin,23290366,0.45
2014-12-01,Bitcoin,5143434240,99.55
2014-12-01,Dogecoin,23250666,0.45
2014-12-02,Bitcoin,5172929024,99.55
2014-12-02,Dogecoin,23139410,0.45
2014-12-03,Bitcoin,5088492032,99.55
2014-12-03,Dogecoin,22804396,0.45
2014-12-04,Bitcoin,5016487424,99.56
2014-12-04,Dogecoin,22171412,0.44
2014-12-05,Bitcoin,5116358144,99.56
2014-12-05,Dogecoin,22511818,0.44
2014-12-06,Bitcoin,5089542656,99.57
2014-12-06,Dogecoin,22144532,0.43
2014-12-07,Bitcoin,5094943744,99.57
2014-12-07,Dogecoin,22101740,0.43
2014-12-08,Bitcoin,4917302784,99.57
2014-12-08,Dogecoin,21383440,0.43
2014-12-09,Bitcoin,4786893824,99.58
2014-12-09,Dogecoin,20298048,0.42
2014-12-10,Bitcoin,4708572160,99.57
2014-12-10,Dogecoin,20173308,0.43
2014-12-11,Bitcoin,4766084096,99.58
2014-12-11,Dogecoin,19907714,0.42
2014-12-12,Bitcoin,4795056128,99.59
2014-12-12,Dogecoin,19946540,0.41
2014-12-13,Bitcoin,4726102528,99.59
2014-12-13,Dogecoin,19547456,0.41
2014-12-14,Bitcoin,4785245696,99.61
2014-12-14,Dogecoin,18946408,0.39
2014-12-15,Bitcoin,4700904960,99.61
2014-12-15,Dogecoin,18223586,0.39
2014-12-16,Bitcoin,4453202432,99.62
2014-12-16,Dogecoin,16768672,0.38
2014-12-17,Bitcoin,4355021312,99.60
2014-12-17,Dogecoin,17367624,0.40
2014-12-18,Bitcoin,4241890816,99.60
2014-12-18,Dogecoin,17104006,0.40
2014-12-19,Bitcoin,4330801664,99.57
2014-12-19,Dogecoin,18802650,0.43
2014-12-20,Bitcoin,4496945664,99.56
2014-12-20,Dogecoin,19942184,0.44
2014-12-21,Bitcoin,4373819904,99.57
2014-12-21,Dogecoin,18753466,0.43
2014-12-22,Bitcoin,4525705216,99.58
2014-12-22,Dogecoin,18952034,0.42
2014-12-23,Bitcoin,4563595776,99.59
2014-12-23,Dogecoin,18938314,0.41
2014-12-24,Bitcoin,4400637952,99.58
2014-12-24,Dogecoin,18450026,0.42
2014-12-25,Bitcoin,4353789440,99.59
2014-12-25,Dogecoin,17927700,0.41
2014-12-26,Bitcoin,4476703744,99.59
2014-12-26,Dogecoin,18487756,0.41
2014-12-27,Bitcoin,4313267200,99.59
2014-12-27,Dogecoin,17836798,0.41
2014-12-28,Bitcoin,4333389824,99.59
2014-12-28,Dogecoin,17877578,0.41
2014-12-29,Bitcoin,4272268288,99.59
2014-12-29,Dogecoin,17636256,0.41
2014-12-30,Bitcoin,4247059968,99.59
2014-12-30,Dogecoin,17360266,0.41
2014-12-31,Bitcoin,4377510400,99.59
2014-12-31,Dogecoin,18139022,0.41
2015-01-01,Bitcoin,4297536000,99.59
2015-01-01,Dogecoin,17778458,0.41
2015-01-02,Bitcoin,4309551104,99.58
2015-01-02,Dogecoin,18075690,0.42
2015-01-03,Bitcoin,3846269952,99.58
2015-01-03,Dogecoin,16287306,0.42
2015-01-04,Bitcoin,3616321024,99.58
2015-01-04,Dogecoin,15405090,0.42
2015-01-05,Bitcoin,3758097920,99.58
2015-01-05,Dogecoin,15704692,0.42
2015-01-06,Bitcoin,3919623168,99.58
2015-01-06,Dogecoin,16396932,0.42
2015-01-07,Bitcoin,4032254976,99.58
2015-01-07,Dogecoin,16860650,0.42
2015-01-08,Bitcoin,3882766848,99.58
2015-01-08,Dogecoin,16310578,0.42
2015-01-09,Bitcoin,3980426496,99.58
2015-01-09,Dogecoin,16612798,0.42
2015-01-10,Bitcoin,3767535616,99.58
2015-01-10,Dogecoin,15749044,0.42
2015-01-11,Bitcoin,3643307776,99.57
2015-01-11,Dogecoin,15637425,0.43
2015-01-12,Bitcoin,3673551872,99.59
2015-01-12,Dogecoin,15217788,0.41
2015-01-13,Bitcoin,3099004928,99.58
2015-01-13,Dogecoin,13224338,0.42
2015-01-14,Bitcoin,2444379136,99.54
2015-01-14,Dogecoin,11260386,0.46
2015-01-15,Bitcoin,2880801280,99.53
2015-01-15,Dogecoin,13648749,0.47
2015-01-16,Bitcoin,2857541120,99.52
2015-01-16,Dogecoin,13828113,0.48
2015-01-17,Bitcoin,2736876032,99.52
2015-01-17,Dogecoin,13158146,0.48
2015-01-18,Bitcoin,2889858048,99.53
2015-01-18,Dogecoin,13667180,0.47
2015-01-19,Bitcoin,2952759552,99.54
2015-01-19,Dogecoin,13692536,0.46
2015-01-20,Bitcoin,2904651520,99.53
2015-01-20,Dogecoin,13728738,0.47
2015-01-21,Bitcoin,3119680512,99.52
2015-01-21,Dogecoin,14927900,0.48
2015-01-22,Bitcoin,3209962752,99.53
2015-01-22,Dogecoin,15148887,0.47
2015-01-23,Bitcoin,3203437056,99.53
2015-01-23,Dogecoin,15269371,0.47
2015-01-24,Bitcoin,3410114560,99.53
2015-01-24,Dogecoin,16217920,0.47
2015-01-25,Bitcoin,3491686144,99.54
2015-01-25,Dogecoin,16260214,0.46
2015-01-26,Bitcoin,3764417280,99.58
2015-01-26,Dogecoin,15964561,0.42
2015-01-27,Bitcoin,3627760896,99.58
2015-01-27,Dogecoin,15463280,0.42
2015-01-28,Bitcoin,3221728768,99.56
2015-01-28,Dogecoin,14124864,0.44
2015-01-29,Bitcoin,3217149440,99.56
2015-01-29,Dogecoin,14352627,0.44
2015-01-30,Bitcoin,3120272384,99.56
2015-01-30,Dogecoin,13937717,0.44
2015-01-31,Bitcoin,2997692416,99.55
2015-01-31,Dogecoin,13615064,0.45
2015-02-01,Bitcoin,3129637376,99.55
2015-02-01,Dogecoin,14084167,0.45
2015-02-02,Bitcoin,3285797376,99.55
2015-02-02,Dogecoin,14801468,0.45
2015-02-03,Bitcoin,3135343872,99.54
2015-02-03,Dogecoin,14411308,0.46
2015-02-04,Bitcoin,3130520320,99.54
2015-02-04,Dogecoin,14365445,0.46
2015-02-05,Bitcoin,2996945920,99.54
2015-02-05,Dogecoin,13923848,0.46
2015-02-06,Bitcoin,3069076736,99.54
2015-02-06,Dogecoin,14064474,0.46
2015-02-07,Bitcoin,3145761024,99.55
2015-02-07,Dogecoin,14180779,0.45
2015-02-08,Bitcoin,3086537216,99.55
2015-02-08,Dogecoin,13823884,0.45
2015-02-09,Bitcoin,3041799168,99.55
2015-02-09,Dogecoin,13751877,0.45
2015-02-10,Bitcoin,3038851072,99.55
2015-02-10,Dogecoin,13781773,0.45
2015-02-11,Bitcoin,3030676480,99.55
2015-02-11,Dogecoin,13568452,0.45
2015-02-12,Bitcoin,3066996224,99.55
2015-02-12,Dogecoin,13896316,0.45
2015-02-13,Bitcoin,3256814592,99.57
2015-02-13,Dogecoin,14009680,0.43
2015-02-14,Bitcoin,3560717824,99.59
2015-02-14,Dogecoin,14786601,0.41
2015-02-15,Bitcoin,3250242304,99.58
2015-02-15,Dogecoin,13856155,0.42
2015-02-16,Bitcoin,3237573888,99.57
2015-02-16,Dogecoin,14125518,0.43
2015-02-17,Bitcoin,3373706240,99.58
2015-02-17,Dogecoin,14375955,0.42
2015-02-18,Bitcoin,3273812224,99.57
2015-02-18,Dogecoin,14029587,0.43
2015-02-19,Bitcoin,3329631488,99.57
2015-02-19,Dogecoin,14321731,0.43
2015-02-20,Bitcoin,3379032832,99.58
2015-02-20,Dogecoin,14157683,0.42
2015-02-21,Bitcoin,3390372096,99.58
2015-02-21,Dogecoin,14231357,0.42
2015-02-22,Bitcoin,3272629248,99.58
2015-02-22,Dogecoin,13868682,0.42
2015-02-23,Bitcoin,3313897984,99.58
2015-02-23,Dogecoin,13957583,0.42
2015-02-24,Bitcoin,3312489984,99.59
2015-02-24,Dogecoin,13764555,0.41
2015-02-25,Bitcoin,3295875840,99.58
2015-02-25,Dogecoin,14011045,0.42
2015-02-26,Bitcoin,3282272512,99.57
2015-02-26,Dogecoin,14117045,0.43
2015-02-27,Bitcoin,3524820480,99.59
2015-02-27,Dogecoin,14360855,0.41
2015-02-28,Bitcoin,3531776512,99.60
2015-02-28,Dogecoin,14267559,0.40
2015-03-01,Bitcoin,3615181568,99.60
2015-03-01,Dogecoin,14350882,0.40
2015-03-02,Bitcoin,3831179008,99.62
2015-03-02,Dogecoin,14718115,0.38
2015-03-03,Bitcoin,3916108544,99.64
2015-03-03,Dogecoin,14221671,0.36
2015-03-04,Bitcoin,3797385216,99.63
2015-03-04,Dogecoin,14127716,0.37
2015-03-05,Bitcoin,3841200896,99.64
2015-03-05,Dogecoin,13917212,0.36
2015-03-06,Bitcoin,3794156544,99.63
2015-03-06,Dogecoin,13973914,0.37
2015-03-07,Bitcoin,3844351488,99.64
2015-03-07,Dogecoin,13941094,0.36
2015-03-08,Bitcoin,3818877440,99.64
2015-03-08,Dogecoin,13753684,0.36
2015-03-09,Bitcoin,4032241664,99.65
2015-03-09,Dogecoin,14148744,0.35
2015-03-10,Bitcoin,4063304960,99.66
2015-03-10,Dogecoin,13731526,0.34
2015-03-11,Bitcoin,4128796672,99.66
2015-03-11,Dogecoin,14283964,0.34
2015-03-12,Bitcoin,4101536000,99.66
2015-03-12,Dogecoin,14057912,0.34
2015-03-13,Bitcoin,3976948736,99.65
2015-03-13,Dogecoin,13893004,0.35
2015-03-14,Bitcoin,3929758720,99.64
2015-03-14,Dogecoin,14152410,0.36
2015-03-15,Bitcoin,3993628672,99.65
2015-03-15,Dogecoin,14092425,0.35
2015-03-16,Bitcoin,4053198336,99.65
2015-03-16,Dogecoin,14315902,0.35
2015-03-17,Bitcoin,3983144448,99.64
2015-03-17,Dogecoin,14230676,0.36
2015-03-18,Bitcoin,3576671744,99.63
2015-03-18,Dogecoin,13137479,0.37
2015-03-19,Bitcoin,3642157056,99.64
2015-03-19,Dogecoin,13106533,0.36
2015-03-20,Bitcoin,3654506752,99.64
2015-03-20,Dogecoin,13136278,0.36
2015-03-21,Bitcoin,3631424768,99.64
2015-03-21,Dogecoin,12965634,0.36
2015-03-22,Bitcoin,3743193600,99.65
2015-03-22,Dogecoin,13081140,0.35
2015-03-23,Bitcoin,3727111424,99.64
2015-03-23,Dogecoin,13509393,0.36
2015-03-24,Bitcoin,3432718080,99.63
2015-03-24,Dogecoin,12787109,0.37
2015-03-25,Bitcoin,3442129408,99.63
2015-03-25,Dogecoin,12895851,0.37
2015-03-26,Bitcoin,3475701504,99.63
2015-03-26,Dogecoin,13038453,0.37
2015-03-27,Bitcoin,3455731968,99.63
2015-03-27,Dogecoin,12722380,0.37
2015-03-28,Bitcoin,3537377024,99.64
2015-03-28,Dogecoin,12913771,0.36
2015-03-29,Bitcoin,3397187072,99.63
2015-03-29,Dogecoin,12537007,0.37
2015-03-30,Bitcoin,3465419776,99.64
2015-03-30,Dogecoin,12692619,0.36
2015-03-31,Bitcoin,3420112896,99.64
2015-03-31,Dogecoin,12414248,0.36
2015-04-01,Bitcoin,3463619328,99.64
2015-04-01,Dogecoin,12653512,0.36
2015-04-02,Bitcoin,3544973312,99.64
2015-04-02,Dogecoin,12783220,0.36
2015-04-03,Bitcoin,3564354560,99.64
2015-04-03,Dogecoin,12801327,0.36
2015-04-04,Bitcoin,3556559104,99.65
2015-04-04,Dogecoin,12655141,0.35
2015-04-05,Bitcoin,3654267904,99.66
2015-04-05,Dogecoin,12536724,0.34
2015-04-06,Bitcoin,3583467008,99.66
2015-04-06,Dogecoin,12275681,0.34
2015-04-07,Bitcoin,3552014080,99.66
2015-04-07,Dogecoin,12060793,0.34
2015-04-08,Bitcoin,3438326272,99.66
2015-04-08,Dogecoin,11595759,0.34
2015-04-09,Bitcoin,3420248576,99.66
2015-04-09,Dogecoin,11573878,0.34
2015-04-10,Bitcoin,3314409472,99.66
2015-04-10,Dogecoin,11180395,0.34
2015-04-11,Bitcoin,3321976576,99.66
2015-04-11,Dogecoin,11266173,0.34
2015-04-12,Bitcoin,3317128960,99.66
2015-04-12,Dogecoin,11274866,0.34
2015-04-13,Bitcoin,3155548416,99.67
2015-04-13,Dogecoin,10542162,0.33
2015-04-14,Bitcoin,3080098816,99.67
2015-04-14,Dogecoin,10152688,0.33
2015-04-15,Bitcoin,3146465280,99.67
2015-04-15,Dogecoin,10412711,0.33
2015-04-16,Bitcoin,3213884928,99.67
2015-04-16,Dogecoin,10672086,0.33
2015-04-17,Bitcoin,3134573568,99.66
2015-04-17,Dogecoin,10628110,0.34
2015-04-18,Bitcoin,3142049280,99.66
2015-04-18,Dogecoin,10567965,0.34
2015-04-19,Bitcoin,3132226816,99.67
2015-04-19,Dogecoin,10520469,0.33
2015-04-20,Bitcoin,3161599744,99.67
2015-04-20,Dogecoin,10514022,0.33
2015-04-21,Bitcoin,3312299264,99.67
2015-04-21,Dogecoin,10952477,0.33
2015-04-22,Bitcoin,3297795328,99.67
2015-04-22,Dogecoin,10959753,0.33
2015-04-23,Bitcoin,3330762240,99.67
2015-04-23,Dogecoin,10934890,0.33
2015-04-24,Bitcoin,3258311680,99.68
2015-04-24,Dogecoin,10452253,0.32
2015-04-25,Bitcoin,3190508544,99.68
2015-04-25,Dogecoin,10233452,0.32
2015-04-26,Bitcoin,3093217024,99.68
2015-04-26,Dogecoin,9960150.0,0.32
2015-04-27,Bitcoin,3232938240,99.68
2015-04-27,Dogecoin,10336382,0.32
2015-04-28,Bitcoin,3185425152,99.69
2015-04-28,Dogecoin,9783541.0,0.31
2015-04-29,Bitcoin,3185479168,99.69
2015-04-29,Dogecoin,9760735.0,0.31
2015-04-30,Bitcoin,3332094464,99.69
